Date,actual_temp,wind_spd_ygn_1,dew_point_ygn_1,temp_ygn_1,wind_spd_mj_1,dew_point_mj_1,temp_mj_1,wind_spd_ria_1,dew_point_ria_1,temp_ria_1,dew_point_bl_1,actual_temp_1,wind_chill_ygn_1,hmdx_ygn_1,wind_dir_ygn_1_N,wind_dir_ygn_1_NE,wind_dir_ygn_1_NNE,wind_dir_mj_1_N,wind_dir_mj_1_NE,wind_dir_mj_1_NNE,wind_dir_ria_1_N,wind_dir_ria_1_NE,wind_dir_ria_1_NNE,month,week,day,day_of_week
2016-01-01 09:00:00,-8.6,20.0,-13.3,-10.2,21.0,-10.5,-7.0,17.0,-11.7,-9.6,-11.6,-9.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 10:00:00,-8.7,20.0,-13.3,-10.2,22.0,-10.9,-7.8,15.0,-11.6,-9.7,-11.3,-8.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 11:00:00,-6.8,20.0,-13.3,-10.2,16.0,-10.5,-6.2,13.0,-12.5,-10.3,-11.9,-8.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 12:00:00,-4.7,20.0,-13.3,-10.2,22.0,-9.4,-4.1,21.0,-10.2,-6.3,-10.8,-6.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 13:00:00,-3.9,20.0,-13.3,-10.2,23.0,-9.1,-3.3,20.0,-9.6,-4.9,-9.9,-4.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 14:00:00,-2.8,20.0,-13.3,-10.2,22.0,-7.9,-1.1,16.0,-8.8,-4.1,-9.0,-3.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 15:00:00,-2.6,20.0,-13.3,-10.2,23.0,-7.9,-0.8,23.0,-8.2,-3.1,-8.8,-2.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 16:00:00,-3.1,20.0,-13.3,-10.2,19.0,-8.2,0.1,26.0,-8.2,-2.9,-8.1,-2.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-01 17:00:00,-5.2,20.0,-13.3,-10.2,17.0,-8.4,-1.6,20.0,-8.8,-3.7,-8.5,-3.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,1,4
2016-01-02 09:00:00,-9.9,20.0,-13.3,-10.2,23.0,-11.6,-6.6,12.0,-12.4,-9.4,-13.0,-9.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 10:00:00,-9.2,20.0,-13.3,-10.2,22.0,-11.3,-6.8,21.0,-12.5,-9.7,-13.0,-9.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 11:00:00,-7.7,20.0,-13.3,-10.2,14.0,-12.8,-8.1,17.0,-12.3,-9.0,-12.9,-9.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 12:00:00,-6.4,20.0,-13.3,-10.2,21.0,-10.4,-4.9,21.0,-11.3,-7.6,-12.0,-7.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 13:00:00,-5.2,20.0,-13.3,-10.2,23.0,-9.7,-3.9,17.0,-9.9,-5.6,-10.8,-6.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 14:00:00,-4.9,20.0,-13.3,-10.2,22.0,-9.4,-3.2,20.0,-8.6,-4.3,-9.6,-5.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 15:00:00,-4.9,20.0,-13.3,-10.2,21.0,-8.7,-3.1,22.0,-8.2,-3.7,-9.2,-4.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 16:00:00,-5.6,20.0,-13.3,-10.2,18.0,-7.9,-2.6,16.0,-7.7,-3.2,-9.1,-4.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-02 17:00:00,-7.6,20.0,-13.3,-10.2,9.0,-8.3,-2.8,20.0,-8.2,-4.2,-9.3,-5.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,2,5
2016-01-03 09:00:00,-16.7,20.0,-13.3,-10.2,6.0,-16.8,-14.7,16.0,-17.3,-15.6,-18.9,-16.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,1,0,0,1,53,3,6
2016-01-03 10:00:00,-13.9,20.0,-13.3,-10.2,6.0,-16.7,-14.8,12.0,-18.0,-16.2,-18.7,-16.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,3,6
2016-01-03 11:00:00,-10.1,20.0,-13.3,-10.2,3.0,-14.4,-12.0,13.0,-16.8,-15.1,-16.4,-13.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,3,6
2016-01-03 12:00:00,-9.3,20.0,-13.3,-10.2,0.0,-11.8,-8.7,12.0,-14.1,-12.5,-14.2,-10.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,1,0,0,1,53,3,6
2016-01-03 13:00:00,-8.7,20.0,-13.3,-10.2,4.0,-9.5,-5.5,13.0,-12.4,-10.8,-13.4,-9.3,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,53,3,6
2016-01-03 14:00:00,-6.0,20.0,-13.3,-10.2,6.0,-8.0,-2.0,14.0,-11.6,-8.6,-12.7,-8.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,3,6
2016-01-03 15:00:00,-6.0,20.0,-13.3,-10.2,1.0,-7.2,0.5,14.0,-10.8,-6.6,-10.5,-6.0,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,53,3,6
2016-01-03 16:00:00,-5.9,20.0,-13.3,-10.2,12.0,-7.6,-0.8,16.0,-9.9,-6.3,-10.3,-6.0,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,3,6
2016-01-03 17:00:00,-8.8,20.0,-13.3,-10.2,11.0,-7.7,-1.4,14.0,-9.8,-6.2,-10.0,-5.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,53,3,6
2016-01-04 09:00:00,-11.5,20.0,-13.3,-10.2,10.0,-10.4,-7.2,17.0,-12.4,-9.9,-14.2,-11.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 10:00:00,-10.2,20.0,-13.3,-10.2,18.0,-8.7,-5.2,23.0,-13.0,-10.3,-13.9,-11.5,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 11:00:00,-7.6,20.0,-13.3,-10.2,2.0,-7.8,-3.3,24.0,-12.1,-8.9,-13.3,-10.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 12:00:00,-5.8,20.0,-13.3,-10.2,13.0,-8.0,-1.2,18.0,-10.4,-7.2,-11.2,-7.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 13:00:00,-3.2,20.0,-13.3,-10.2,4.0,-8.2,-1.3,17.0,-9.8,-6.2,-9.6,-5.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 14:00:00,-2.6,20.0,-13.3,-10.2,16.0,-7.2,0.2,15.0,-9.0,-5.2,-8.8,-3.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 15:00:00,-1.8,20.0,-13.3,-10.2,12.0,-6.4,0.7,11.0,-7.8,-3.6,-8.2,-2.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 16:00:00,-2.2,20.0,-13.3,-10.2,10.0,-6.3,1.4,10.0,-7.1,-2.7,-7.6,-1.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-04 17:00:00,-4.3,20.0,-13.3,-10.2,9.0,-5.6,1.3,9.0,-7.6,-4.0,-7.9,-2.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,4,0
2016-01-05 09:00:00,-16.7,20.0,-13.3,-10.2,11.0,-16.0,-13.7,9.0,-18.4,-16.3,-18.4,-16.3,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,5,1
2016-01-05 10:00:00,-15.4,20.0,-13.3,-10.2,11.0,-16.4,-14.0,8.0,-18.7,-16.9,-18.8,-16.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,1,5,1
2016-01-05 11:00:00,-14.2,20.0,-13.3,-10.2,10.0,-15.9,-13.4,13.0,-17.5,-15.7,-17.5,-15.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,5,1
2016-01-05 12:00:00,-12.2,20.0,-13.3,-10.2,8.0,-15.0,-12.1,10.0,-15.6,-13.4,-16.8,-14.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,5,1
2016-01-05 13:00:00,-11.5,20.0,-13.3,-10.2,8.0,-13.9,-10.8,9.0,-14.6,-12.3,-15.2,-12.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,5,1
2016-01-05 14:00:00,-10.6,20.0,-13.3,-10.2,9.0,-13.1,-9.6,10.0,-14.0,-11.4,-14.5,-11.5,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,5,1
2016-01-05 15:00:00,-10.0,20.0,-13.3,-10.2,7.0,-12.6,-8.6,9.0,-13.1,-9.8,-14.4,-10.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,1,5,1
2016-01-05 16:00:00,-10.3,20.0,-13.3,-10.2,6.0,-12.5,-8.6,6.0,-11.4,-7.0,-13.7,-10.0,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,1,5,1
2016-01-05 17:00:00,-9.2,20.0,-13.3,-10.2,4.0,-12.3,-8.6,9.0,-11.3,-7.4,-13.1,-10.3,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,1,0,0,1,1,5,1
2016-01-06 09:00:00,-6.3,20.0,-13.3,-10.2,18.0,-7.8,-6.4,17.0,-7.4,-5.9,-8.0,-6.3,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,1,6,2
2016-01-06 10:00:00,-6.0,20.0,-13.3,-10.2,19.0,-7.9,-6.4,21.0,-7.1,-5.6,-7.7,-6.3,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,6,2
2016-01-06 11:00:00,-5.5,20.0,-13.3,-10.2,18.0,-7.6,-6.1,22.0,-7.0,-5.6,-7.3,-6.0,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,6,2
2016-01-06 12:00:00,-5.2,20.0,-13.3,-10.2,25.0,-7.3,-5.9,21.0,-6.5,-5.0,-7.4,-5.5,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,6,2
2016-01-06 13:00:00,-5.1,20.0,-13.3,-10.2,25.0,-6.6,-5.3,22.0,-7.0,-4.4,-7.5,-5.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,6,2
2016-01-06 14:00:00,-5.4,20.0,-13.3,-10.2,21.0,-6.2,-4.9,26.0,-7.4,-4.4,-8.2,-5.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,6,2
2016-01-06 15:00:00,-5.5,20.0,-13.3,-10.2,19.0,-6.1,-4.6,31.0,-7.8,-4.4,-7.5,-5.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,6,2
2016-01-06 16:00:00,-5.2,20.0,-13.3,-10.2,22.0,-6.0,-4.7,24.0,-7.3,-4.5,-7.5,-5.5,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,1,6,2
2016-01-06 17:00:00,-5.1,20.0,-13.3,-10.2,22.0,-6.0,-4.6,23.0,-6.7,-4.7,-7.1,-5.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,6,2
2016-01-07 09:00:00,-6.4,20.0,-13.3,-10.2,15.0,-7.9,-6.1,12.0,-8.5,-7.4,-7.8,-6.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 10:00:00,-5.3,20.0,-13.3,-10.2,15.0,-7.8,-6.3,13.0,-8.1,-7.1,-7.4,-6.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 11:00:00,-5.8,20.0,-13.3,-10.2,16.0,-7.9,-6.2,10.0,-7.6,-6.5,-6.3,-5.3,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 12:00:00,-5.6,20.0,-13.3,-10.2,21.0,-7.7,-6.0,4.0,-6.9,-5.8,-7.2,-5.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 13:00:00,-5.4,20.0,-13.3,-10.2,20.0,-9.3,-7.3,9.0,-6.7,-5.3,-7.3,-5.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 14:00:00,-6.7,20.0,-13.3,-10.2,29.0,-10.2,-7.9,14.0,-6.5,-5.1,-7.0,-5.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 15:00:00,-6.9,20.0,-13.3,-10.2,29.0,-10.5,-8.4,15.0,-7.3,-5.9,-8.4,-6.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 16:00:00,-7.1,20.0,-13.3,-10.2,25.0,-10.8,-8.7,20.0,-6.7,-5.5,-8.5,-6.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,7,3
2016-01-07 17:00:00,-8.5,20.0,-13.3,-10.2,28.0,-11.8,-9.6,27.0,-7.1,-5.3,-8.4,-7.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,1,7,3
2016-01-08 09:00:00,-15.8,20.0,-13.3,-10.2,18.0,-18.0,-15.4,22.0,-18.2,-16.1,-18.0,-16.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,8,4
2016-01-08 10:00:00,-15.8,20.0,-13.3,-10.2,20.0,-18.9,-16.4,20.0,-18.5,-16.2,-18.5,-15.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,8,4
2016-01-08 11:00:00,-15.8,20.0,-13.3,-10.2,17.0,-19.0,-16.3,19.0,-18.6,-16.3,-18.5,-15.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,8,4
2016-01-08 12:00:00,-16.1,20.0,-13.3,-10.2,17.0,-19.1,-16.0,18.0,-19.3,-16.6,-19.0,-15.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,8,4
2016-01-08 13:00:00,-16.2,20.0,-13.3,-10.2,19.0,-18.8,-15.5,18.0,-19.4,-16.7,-19.2,-16.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,1,8,4
2016-01-08 14:00:00,-16.4,20.0,-13.3,-10.2,16.0,-18.5,-15.0,23.0,-20.1,-17.0,-19.6,-16.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,8,4
2016-01-08 15:00:00,-16.2,20.0,-13.3,-10.2,25.0,-19.6,-15.8,18.0,-20.2,-17.2,-20.0,-16.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,1,8,4
2016-01-08 16:00:00,-16.5,20.0,-13.3,-10.2,22.0,-19.6,-15.9,17.0,-20.3,-17.3,-19.3,-16.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,1,8,4
2016-01-08 17:00:00,-16.8,20.0,-13.3,-10.2,20.0,-19.2,-15.8,16.0,-20.2,-17.2,-19.7,-16.5,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,1,8,4
2016-01-09 09:00:00,-20.5,20.0,-13.3,-10.2,10.0,-20.7,-18.2,13.0,-23.6,-21.4,-22.9,-20.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 10:00:00,-20.1,20.0,-13.3,-10.2,4.0,-20.8,-18.1,8.0,-23.7,-21.4,-23.1,-20.5,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 11:00:00,-19.4,20.0,-13.3,-10.2,6.0,-20.4,-17.8,11.0,-23.0,-20.8,-22.7,-20.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 12:00:00,-18.9,20.0,-13.3,-10.2,7.0,-20.1,-17.1,10.0,-22.6,-20.4,-22.4,-19.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 13:00:00,-18.0,20.0,-13.3,-10.2,14.0,-19.9,-16.2,11.0,-22.0,-19.5,-24.3,-18.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 14:00:00,-17.2,20.0,-13.3,-10.2,17.0,-19.7,-15.9,10.0,-21.7,-18.8,-21.5,-18.0,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 15:00:00,-16.4,20.0,-13.3,-10.2,16.0,-19.4,-15.4,12.0,-21.5,-18.6,-20.9,-17.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 16:00:00,-16.8,20.0,-13.3,-10.2,15.0,-19.9,-15.6,12.0,-21.0,-17.9,-20.1,-16.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-09 17:00:00,-18.5,20.0,-13.3,-10.2,12.0,-20.2,-16.2,4.0,-21.2,-17.6,-20.3,-16.8,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,9,5
2016-01-10 09:00:00,-23.3,20.0,-13.3,-10.2,8.0,-20.7,-18.4,6.0,-25.3,-22.7,-25.9,-23.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 10:00:00,-22.1,20.0,-13.3,-10.2,6.0,-24.1,-21.2,8.0,-25.6,-23.0,-26.1,-23.3,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 11:00:00,-20.1,20.0,-13.3,-10.2,6.0,-22.4,-20.1,4.0,-24.4,-22.0,-24.6,-22.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 12:00:00,-18.2,20.0,-13.3,-10.2,7.0,-20.0,-16.7,7.0,-22.3,-20.0,-22.4,-20.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 13:00:00,-16.9,20.0,-13.3,-10.2,10.0,-18.8,-15.0,4.0,-20.3,-18.1,-20.5,-18.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 14:00:00,-15.9,20.0,-13.3,-10.2,15.0,-18.6,-14.8,7.0,-18.8,-16.8,-19.7,-16.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 15:00:00,-15.1,20.0,-13.3,-10.2,18.0,-17.6,-13.9,12.0,-17.7,-15.9,-18.7,-15.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 16:00:00,-14.3,20.0,-13.3,-10.2,12.0,-17.0,-13.3,9.0,-17.0,-15.2,-17.8,-15.1,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-10 17:00:00,-14.1,20.0,-13.3,-10.2,10.0,-16.6,-12.9,11.0,-16.7,-14.8,-17.0,-14.3,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,1,10,6
2016-01-11 09:00:00,-11.6,20.0,-13.3,-10.2,18.0,-11.8,-10.3,19.0,-15.9,-13.6,-14.3,-12.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,11,0
2016-01-11 10:00:00,-11.2,20.0,-13.3,-10.2,18.0,-11.1,-9.8,27.0,-14.6,-12.3,-13.9,-11.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,11,0
2016-01-11 11:00:00,-12.7,20.0,-13.3,-10.2,25.0,-10.5,-9.1,30.0,-15.7,-13.2,-13.4,-11.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,11,0
2016-01-11 12:00:00,-12.9,20.0,-13.3,-10.2,26.0,-11.5,-9.3,35.0,-16.7,-13.5,-15.7,-12.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,11,0
2016-01-11 13:00:00,-13.2,20.0,-13.3,-10.2,18.0,-13.5,-10.8,28.0,-17.1,-13.6,-16.2,-12.9,-18.112951565657628,-14.52520059203863,0,0,1,0,1,0,0,1,0,1,2,11,0
2016-01-11 14:00:00,-13.8,20.0,-13.3,-10.2,22.0,-14.4,-11.4,30.0,-17.7,-14.0,-16.5,-13.2,-18.112951565657628,-14.52520059203863,0,0,1,0,1,0,0,1,0,1,2,11,0
2016-01-11 15:00:00,-14.5,20.0,-13.3,-10.2,26.0,-15.1,-11.9,26.0,-18.2,-14.4,-16.8,-13.8,-18.112951565657628,-14.52520059203863,0,0,1,0,1,0,0,0,1,1,2,11,0
2016-01-11 16:00:00,-15.5,20.0,-13.3,-10.2,17.0,-15.4,-12.5,35.0,-18.5,-14.8,-18.0,-14.5,-18.112951565657628,-14.52520059203863,0,0,1,0,1,0,0,1,0,1,2,11,0
2016-01-11 17:00:00,-16.3,20.0,-13.3,-10.2,27.0,-16.5,-13.5,35.0,-20.0,-16.9,-19.3,-15.5,-18.112951565657628,-14.52520059203863,0,0,1,0,1,0,0,0,1,1,2,11,0
2016-01-12 09:00:00,-15.4,20.0,-13.3,-10.2,9.0,-16.7,-14.5,5.0,-19.9,-17.8,-18.1,-16.0,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,12,1
2016-01-12 10:00:00,-14.9,20.0,-13.3,-10.2,9.0,-16.0,-13.9,8.0,-19.1,-17.0,-17.5,-15.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,12,1
2016-01-12 11:00:00,-14.0,20.0,-13.3,-10.2,7.0,-15.6,-13.3,8.0,-18.8,-16.4,-17.0,-14.9,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,2,12,1
2016-01-12 12:00:00,-12.9,20.0,-13.3,-10.2,5.0,-14.7,-12.2,10.0,-17.5,-15.1,-16.5,-14.0,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,12,1
2016-01-12 13:00:00,-11.5,20.0,-13.3,-10.2,7.0,-13.1,-10.4,12.0,-16.5,-13.8,-15.9,-12.9,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,12,1
2016-01-12 14:00:00,-9.8,20.0,-13.3,-10.2,5.0,-12.4,-9.0,8.0,-15.3,-12.2,-14.5,-11.5,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,2,12,1
2016-01-12 15:00:00,-8.8,20.0,-13.3,-10.2,5.0,-11.5,-7.7,7.0,-14.1,-11.0,-12.8,-9.8,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,2,12,1
2016-01-12 16:00:00,-8.4,20.0,-13.3,-10.2,4.0,-11.0,-7.5,11.0,-13.0,-9.9,-12.9,-8.8,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,2,12,1
2016-01-12 17:00:00,-7.7,20.0,-13.3,-10.2,9.0,-8.9,-5.8,9.0,-11.8,-9.1,-11.6,-8.4,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,12,1
2016-01-13 09:00:00,-11.6,20.0,-13.3,-10.2,2.0,-12.7,-11.4,5.0,-14.8,-13.4,-11.9,-10.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,2,13,2
2016-01-13 10:00:00,-11.3,20.0,-13.3,-10.2,3.0,-13.9,-12.3,5.0,-14.9,-13.3,-12.9,-11.6,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,1,0,0,1,2,13,2
2016-01-13 11:00:00,-10.0,20.0,-13.3,-10.2,3.0,-14.0,-12.4,9.0,-16.3,-14.7,-12.8,-11.3,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,0,1,1,2,13,2
2016-01-13 12:00:00,-9.0,20.0,-13.3,-10.2,1.0,-10.1,-8.2,3.0,-13.1,-11.8,-12.3,-10.0,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,1,0,0,1,2,13,2
2016-01-13 13:00:00,-8.1,20.0,-13.3,-10.2,4.0,-9.1,-7.2,10.0,-12.2,-10.9,-10.9,-9.0,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,2,13,2
2016-01-13 14:00:00,-7.1,20.0,-13.3,-10.2,10.0,-8.5,-6.3,8.0,-10.9,-9.8,-10.1,-8.1,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,0,0,1,1,2,13,2
2016-01-13 15:00:00,-7.2,20.0,-13.3,-10.2,17.0,-8.1,-5.9,10.0,-8.9,-7.8,-9.1,-7.1,-18.112951565657628,-14.52520059203863,0,0,1,1,0,0,1,0,0,1,2,13,2
2016-01-13 16:00:00,-7.2,20.0,-13.3,-10.2,14.0,-7.6,-5.4,15.0,-9.2,-7.8,-9.2,-7.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,1,0,0,1,2,13,2
2016-01-13 17:00:00,-7.0,20.0,-13.3,-10.2,18.0,-7.6,-5.5,16.0,-9.3,-7.2,-9.0,-7.2,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,1,0,0,1,2,13,2
2016-01-14 09:00:00,-9.6,20.0,-13.3,-10.2,13.0,-11.0,-9.4,16.0,-12.0,-9.9,-11.4,-9.8,-18.112951565657628,-14.52520059203863,0,0,1,0,1,0,0,1,0,1,2,14,3
2016-01-14 10:00:00,-9.7,20.0,-13.3,-10.2,9.0,-11.5,-9.9,11.0,-12.2,-10.3,-11.2,-9.6,-18.112951565657628,-14.52520059203863,0,0,1,0,1,0,1,0,0,1,2,14,3
2016-01-14 11:00:00,-9.8,20.0,-13.3,-10.2,10.0,-11.7,-9.8,11.0,-12.3,-10.4,-11.5,-9.7,-18.112951565657628,-14.52520059203863,0,0,1,0,0,1,0,1,0,1,2,14,3
